tokens,left_margin,bottom_right,upper_left
",",0.6029168047729533,0.8070987654320988,0.8070987654320988
1970,0.6529665230361286,0.807716049382716,0.807716049382716
Certified,0.6834603911170036,0.8067901234567901,0.8067901234567901
by,0.116340735830295,0.8503086419753086,0.8503086419753086
-----------Thesis,0.2151143520053033,0.85,0.85
Supervisor,0.2466025853496851,0.8530864197530864,0.8530864197530864
Accepted,0.6062313556513093,0.8598765432098765,0.8598765432098765
by-,0.2956579383493536,0.8540123456790123,0.8540123456790123
-------------------------------------Chairman,0.5522041763341067,0.8688271604938271,0.8688271604938271
"-,",0.622141199867418,0.8691358024691358,0.8691358024691358
Departmental,0.3158766987073251,0.858641975308642,0.858641975308642
Committee,0.4557507457739476,0.8574074074074074,0.8574074074074074
o----n,0.495856811402055,0.8574074074074074,0.8574074074074074
Graduate,0.505800464037123,0.8574074074074074,0.8574074074074074
Students,0.5333112363274777,0.8574074074074074,0.8574074074074074
Archives,0.3364269141531322,0.903395061728395,0.903395061728395
MASS.-INST.-TECH,0.3775273450447464,0.9046296296296296,0.9046296296296296
.,0.4219423268147166,0.9058641975308642,0.9058641975308642
AUG,0.1143520053032814,0.9108024691358024,0.9108024691358024
2-1,0.2038448790188929,0.9126543209876544,0.9126543209876544
1970,0.2359960225389459,0.9191358024691358,0.9191358024691358
LIBRARIES,0.2764335432548889,0.9194444444444444,0.9194444444444444
----IONIZATION,0.2857142857142857,0.915432098765432,0.915432098765432
IN,0.3254888962545575,0.9203703703703704,0.9203703703703704
SEEDED,0.3748757043420616,0.9212962962962964,0.9212962962962964
DETONATION,0.414981769970169,0.921604938271605,0.921604938271605
WAVES,0.4245939675174014,0.921604938271605,0.921604938271605
--------------------------------by,0.4643685780576732,0.9219135802469136,0.9219135802469136
---------------SATYAKI,0.5041431885979449,0.9219135802469136,0.9219135802469136
BASU,0.5936360623135565,0.9219135802469136,0.9219135802469136
--B.E,0.1935697712959894,0.9373456790123456,0.9373456790123456
.,0.2389791183294663,0.9268518518518518,0.9268518518518518
(,0.4033808418959231,0.9299382716049382,0.9299382716049382
Mech,0.500828637719589,0.9305555555555556,0.9305555555555556
),0.6317533974146503,0.9305555555555556,0.9305555555555556
University,0.2306927411335764,0.9444444444444444,0.9444444444444444
of,0.2638382499171362,0.9444444444444444,0.9444444444444444
Bombay,0.2920119323831621,0.9444444444444444,0.9444444444444444
(,0.5223732184289028,0.9484567901234568,0.9484567901234568
1954,0.5518727212462712,0.9459876543209876,0.9459876543209876
),0.6410341398740471,0.945679012345679,0.945679012345679
S.M,0.2121312562147829,0.964506172839506,0.964506172839506
.,0.2509115014915479,0.9669753086419752,0.9669753086419752
Massachusetts,0.2860457408021213,0.9666666666666668,0.9666666666666668
Institute,0.4040437520715943,0.1811728395061728,0.1811728395061728
of,0.2863771958899569,0.2194444444444444,0.2194444444444444
Technology,0.3629433211799801,0.219753086419753,0.219753086419753
(,0.4090155783891283,0.219753086419753,0.219753086419753
1955,0.5054690089492874,0.2194444444444444,0.2194444444444444
),0.5545243619489559,0.2228395061728395,0.2228395061728395
SUBMITTED,0.3135565130924759,0.2385802469135802,0.2385802469135802
IN,0.3901226383824991,0.2385802469135802,0.2385802469135802
PARTIAL,0.4269141531322505,0.2385802469135802,0.2385802469135802
FULFILLMENT,0.4159761352336758,0.2583333333333333,0.2583333333333333
OF,0.332449453099105,0.2774691358024691,0.2774691358024691
THE,0.3884653629433212,0.2771604938271605,0.2771604938271605
REQUIREMENTS,0.4501160092807424,0.2771604938271605,0.2771604938271605
FOR,0.2688100762346702,0.3540123456790123,0.3540123456790123
THE,0.3155452436194895,0.3540123456790123,0.3540123456790123
DEGREE,0.4202850513755386,0.3533950617283951,0.3533950617283951
OF,0.4806098773616175,0.3533950617283951,0.3533950617283951
DOCTOR,0.4995028173682466,0.3533950617283951,0.3533950617283951
OF,0.4050381173351011,0.3654320987654321,0.3654320987654321
SCIENCE,0.2767649983427245,0.4429012345679012,0.4429012345679012
at,0.3692409678488564,0.4429012345679012,0.4429012345679012
the,0.3897911832946635,0.4425925925925926,0.4425925925925926
MASSACHUSETTS,0.4607225720914816,0.4422839506172839,0.4422839506172839
INSTITUTE,0.300298309579052,0.4623456790123457,0.4623456790123457
OF,0.3261518064302287,0.4623456790123457,0.4623456790123457
TECHNOLOGY,0.3616175008286377,0.4614197530864197,0.4614197530864197
September,0.484255883327809,0.4614197530864197,0.4614197530864197
",",0.5200530328140537,0.4614197530864197,0.4614197530864197
1959,0.335764003977461,0.4811728395061728,0.4811728395061728
Signature,0.4023864766324163,0.4808641975308642,0.4808641975308642
of,0.428239973483593,0.4808641975308642,0.4808641975308642
Author,0.4938680808750414,0.4808641975308642,0.4808641975308642
--------------------------------------Department,0.3917799138216771,0.5003086419753087,0.5003086419753087
of-,0.4047066622472655,0.5203703703703704,0.5203703703703704
Mechanical,0.4219423268147166,0.519753086419753,0.519753086419753
--Engineering,0.2548889625455751,0.5391975308641975,0.5391975308641975
",",0.384487901889294,0.5388888888888889,0.5388888888888889
September,0.4686774941995359,0.5385802469135802,0.5385802469135802
28,0.4938680808750414,0.5382716049382716,0.5382716049382716
",",0.3868080875041432,0.558641975308642,0.558641975308642
1959,0.4312230692741133,0.558641975308642,0.558641975308642
Certified,0.1852833941000994,0.6746913580246914,0.6746913580246914
by,0.2548889625455751,0.6746913580246914,0.6746913580246914
----------Thesis,0.2721246271130262,0.674074074074074,0.674074074074074
Supervisor,0.3238316208153795,0.6929012345679012,0.6929012345679012
Accepted,0.408352668213457,0.6925925925925925,0.6925925925925925
BY,0.4255883327809082,0.678395061728395,0.678395061728395
------------Chairman,0.5124295657938349,0.6916666666666667,0.6916666666666667
",",0.5402717931720252,0.691358024691358,0.691358024691358
Departmental,0.5641365594961882,0.7043209876543209,0.7043209876543209
Committee,0.6082200861783228,0.7040123456790124,0.7040123456790124
on,0.1859463042757706,0.7814814814814814,0.7814814814814814
Graduate,0.2515744116672191,0.782716049382716,0.782716049382716
Students,0.2863771958899569,0.7814814814814814,0.7814814814814814
---------E---------------------------------------------------THYL,0.3331123632747763,0.7864197530864198,0.7864197530864198
ALCOHOL,0.615512098110706,0.779320987654321,0.779320987654321
AS,0.5183957573748758,0.799074074074074,0.799074074074074
FUEL,0.5694398409015579,0.7984567901234568,0.7984567901234568
FOR,0.1852833941000994,0.8567901234567902,0.8567901234567902
--INTERNAL,0.2519058667550546,0.858641975308642,0.858641975308642
COMBUSTION,0.2870401060656281,0.8651234567901235,0.8651234567901235
ENGINES,0.3022870401060656,0.8614197530864197,0.8614197530864197
by,0.3175339741465031,0.8651234567901235,0.8651234567901235
ENRIQUE,0.3327809081869406,0.8651234567901235,0.8651234567901235
L.,0.3483592973152138,0.8651234567901235,0.8651234567901235
KILAYKO,0.3639376864434869,0.8614197530864197,0.8614197530864197
B.S.M.E.,0.3944315545243619,0.8617283950617284,0.8617283950617284
",",0.4206165064633742,0.8614197530864197,0.8614197530864197
UNIVERSIDAD,0.4408352668213457,0.8641975308641975,0.8641975308641975
de,0.4709976798143852,0.8638888888888889,0.8638888888888889
SANTO,0.4928737156115346,0.8567901234567902,0.8567901234567902
TOMAS,0.5170699370235333,0.8632716049382716,0.8632716049382716
(,0.547895260192244,0.8632716049382716,0.8632716049382716
1959,0.5787205833609546,0.8632716049382716,0.8632716049382716
),0.3858137222406363,0.8604938271604938,0.8604938271604938
Submitted,0.46536294332118,0.8604938271604938,0.8604938271604938
in,0.5621478289691747,0.8740740740740741,0.8740740740740741
Partial,0.3619489559164733,0.8987654320987655,0.8987654320987655
Fulfillment,0.4955253563142194,0.8910493827160494,0.8910493827160494
of,0.5160755717600265,0.8882716049382716,0.8882716049382716
the,0.5826980444149817,0.887962962962963,0.887962962962963
Requirements,0.3334438183626119,0.8993827160493827,0.8993827160493827
for,0.3301292674842558,0.9169753086419752,0.9169753086419752
the,0.3629433211799801,0.9157407407407409,0.9157407407407409
Degree,0.3924428239973483,0.9203703703703704,0.9203703703703704
of,0.3158766987073251,0.9382716049382716,0.9382716049382716
Master,0.3556513092475969,0.9391975308641975,0.9391975308641975
of,0.3735498839907192,0.9398148148148148,0.9398148148148148
Science,0.3901226383824991,0.9410493827160494,0.9410493827160494
at,0.3248259860788863,0.9604938271604938,0.9604938271604938
the,0.3636062313556513,0.9641975308641976,0.9641975308641976
Massachusetts,0.3022870401060656,0.9126543209876544,0.9126543209876544
Institute,0.3022870401060656,0.9410493827160494,0.9410493827160494
of,0.410009943652635,0.9410493827160494,0.9410493827160494
Technology,0.4159761352336758,0.9126543209876544,0.9126543209876544
September,0.2300298309579052,0.1138888888888888,0.1138888888888888
",",0.3387470997679814,0.1138888888888888,0.1138888888888888
1960,0.3675836924096785,0.1135802469135802,0.1135802469135802
Signature,0.4365263506794829,0.1135802469135802,0.1135802469135802
of,0.5452436194895591,0.1138888888888888,0.1138888888888888
Author,0.6178322837255552,0.120679012345679,0.120679012345679
------Department,0.5754060324825986,0.1898148148148148,0.1898148148148148
of,0.6294332117998012,0.1299382716049382,0.1299382716049382
Mechan-ical,0.6678820019887305,0.1277777777777777,0.1277777777777777
Engineering,0.691415313225058,0.1274691358024691,0.1274691358024691
",",0.6967185946304276,0.1271604938271605,0.1271604938271605
August-,0.5793834935366258,0.132716049382716,0.132716049382716
22,0.5757374875704342,0.1543209876543209,0.1543209876543209
",",0.7759363606231355,0.1543209876543209,0.1543209876543209
1960,0.5754060324825986,0.1672839506172839,0.1672839506172839
Certified,0.7746105402717932,0.1672839506172839,0.1672839506172839
by,0.7653297978123964,0.1314814814814814,0.1314814814814814
Acc--ept------ed,0.6009280742459396,0.1364197530864197,0.1364197530864197
by----,0.7212462711302619,0.1320987654320987,0.1320987654320987
Chairman,0.7371561153463706,0.1311728395061728,0.1311728395061728
",",0.5873384156446801,0.1484567901234567,0.1484567901234567
Departmental,0.4066953927742791,0.1617283950617284,0.1617283950617284
Committee,0.588332780908187,0.1552469135802469,0.1552469135802469
--on,0.633742127941664,0.1645061728395061,0.1645061728395061
Graduate,0.6791514749751408,0.1626543209876543,0.1626543209876543
Students,0.7103082532316871,0.1601851851851851,0.1601851851851851
--------------------------------------------------DYNAMICS,0.3573085846867749,0.2089506172839506,0.2089506172839506
OF,0.4361948955916473,0.2089506172839506,0.2089506172839506
THE,0.637719588995691,0.1996913580246913,0.1996913580246913
TANKSHIP,0.3109048723897912,0.254320987654321,0.254320987654321
INDUSTRY,0.3765329797812396,0.2564814814814815,0.2564814814814815
by,0.4875704342061651,0.2564814814814815,0.2564814814814815
ALFRED,0.5164070268478621,0.2561728395061728,0.2561728395061728
I.,0.3894597282068279,0.2697530864197531,0.2697530864197531
RAFF,0.2094796155120981,0.295679012345679,0.295679012345679
Submitted,0.2588664235996022,0.2858024691358025,0.2858024691358025
in,0.3980775604905535,0.2953703703703704,0.2953703703703704
Partial,0.4978455419290686,0.295679012345679,0.295679012345679
Fulfillment,0.5266821345707656,0.2950617283950617,0.2950617283950617
of,0.3897911832946635,0.3092592592592592,0.3092592592592592
the,0.2588664235996022,0.4145061728395062,0.4145061728395062
Requirements,0.3586344050381173,0.4145061728395062,0.4145061728395062
for,0.3874709976798144,0.4145061728395062,0.4145061728395062
the,0.467020218760358,0.4145061728395062,0.4145061728395062
Degree,0.2886973815048061,0.4382716049382716,0.4382716049382716
of,0.3178654292343387,0.4376543209876543,0.4376543209876543
Master,0.3566456745111037,0.4376543209876543,0.4376543209876543
of,0.4869075240304938,0.4376543209876543,0.4376543209876543
Science,0.52635067948293,0.4376543209876543,0.4376543209876543
in,0.3274776267815711,0.4617283950617284,0.4617283950617284
Shipping,0.3977461054027179,0.4614197530864197,0.4614197530864197
and,0.4265826980444149,0.4614197530864197,0.4614197530864197
Shipbuilding,0.4971826317533974,0.4617283950617284,0.4617283950617284
Management,0.3871395425919788,0.4848765432098765,0.4848765432098765
at,0.3871395425919788,0.5089506172839506,0.5089506172839506
the,0.4173019555850182,0.5089506172839506,0.5089506172839506
MASSACHUSETTS,0.2880344713291349,0.5320987654320988,0.5320987654320988
INSTITUTE,0.4279085183957574,0.5324074074074074,0.5324074074074074
OF,0.5270135896586012,0.532716049382716,0.532716049382716
TECHNOLOGY,0.3665893271461717,0.5561728395061728,0.5561728395061728
June,0.3476963871395426,0.5799382716049383,0.5799382716049383
",",0.4577394763009612,0.5802469135802469,0.5802469135802469
1960,0.1494862446138548,0.7691358024691358,0.7691358024691358
Signature,0.2482598607888631,0.7691358024691358,0.7691358024691358
of,0.2770964534305601,0.7691358024691358,0.7691358024691358
Author,0.3496851176665562,0.7768518518518519,0.7768518518518519
Department,0.4186277759363606,0.7771604938271605,0.7771604938271605
of,0.4590652966523036,0.766358024691358,0.766358024691358
Naval,0.5041431885979449,0.766358024691358,0.766358024691358
Architecture-,0.5452436194895591,0.766358024691358,0.766358024691358
and,0.5846867749419954,0.766358024691358,0.766358024691358
Marine,0.6463374212794166,0.7682098765432098,0.7682098765432098
Engineering,0.3364269141531322,0.7716049382716049,0.7716049382716049
",",0.4464700033145509,0.7765432098765432,0.7765432098765432
May,0.4753065959562479,0.7765432098765432,0.7765432098765432
21,0.5793834935366258,0.7771604938271605,0.7771604938271605
",",0.5836924096784886,0.7762345679012346,0.7762345679012346
1960,0.3367583692409678,0.8003086419753086,0.8003086419753086
Certified,0.4365263506794829,0.799074074074074,0.799074074074074
by,0.4766324163075903,0.8006172839506173,0.8006172839506173
Thesis,0.1488233344381836,0.8391975308641976,0.8391975308641976
Supervisor,0.2472654955253563,0.8395061728395061,0.8395061728395061
Accepted,0.2807424593967517,0.8475308641975309,0.8475308641975309
by,0.3278090818694067,0.8487654320987654,0.8487654320987654
Chairman,0.3987404706662247,0.8666666666666667,0.8666666666666667
",",0.5343056015909844,0.846604938271605,0.846604938271605
Departmental,0.1474975140868412,0.8932098765432098,0.8932098765432098
Committee,0.2373218428902883,0.8935185185185185,0.8935185185185185
on,0.2704673516738481,0.900925925925926,0.900925925925926
Theses,0.3652635067948293,0.9070987654320988,0.9070987654320988
-ANALYSIS,0.3854822671528008,0.9092592592592592,0.9092592592592592
OF,0.4849187935034802,0.9092592592592592,0.9092592592592592
TAPE,0.6151806430228705,0.9092592592592592,0.9092592592592592
DRIVES,0.505800464037123,0.9274691358024691,0.9274691358024691
by,0.537951607557176,0.924074074074074,0.924074074074074
ANTON,0.6251242956579384,0.9253086419753086,0.9253086419753086
KEATS,0.665893271461717,0.0796296296296296,0.0796296296296296
SIMSON,0.7172688100762347,0.0907407407407407,0.0907407407407407
Submitted,0.596619158104077,0.0858024691358024,0.0858024691358024
in,0.613854822671528,0.0848765432098765,0.0848765432098765
Partial,0.6353994033808419,0.0919753086419753,0.0919753086419753
Fulfillment,0.5366257872058336,0.1123456790123456,0.1123456790123456
of,0.5502154458070931,0.094753086419753,0.094753086419753
the,0.575074577394763,0.0864197530864197,0.0864197530864197
Requirements,0.6496519721577726,0.0858024691358024,0.0858024691358024
for,0.6764998342724561,0.091358024691358,0.091358024691358
the,0.6844547563805105,0.0969135802469135,0.0969135802469135
Degree,0.6844547563805105,0.0987654320987654,0.0987654320987654
of,0.5343056015909844,0.1089506172839506,0.1089506172839506
Bachelor,0.5780576731852834,0.1209876543209876,0.1209876543209876
of,0.6022538945972821,0.119753086419753,0.119753086419753
Science,0.6552867086509778,0.1200617283950617,0.1200617283950617
at,0.5210473980775605,0.0861111111111111,0.0861111111111111
the,0.7212462711302619,0.116358024691358,0.116358024691358
