img_path,text,class
/home/mchou001/Label-Dedication/502/aug916.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me by Drs. Hare and Kenelly.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug917.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug918.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug919.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number for special unions was not
shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug920.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me by Drs. Hare and Kenelly.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug921.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug922.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug923.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number for special unions was not
shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug924.png,"Dedication
Chapter II is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the first
place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug925.png,"Dedication
Chapter 2 is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the first
place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug926.png,"Dedication
Chapter 2 is dedicated to Drs. Motzkin and Grnbaum, for their work in the first place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug927.png,"Dedication
Chapter II is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the
beginning.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug928.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me by Drs. Hare and Kenelly.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug929.png,"Dedication
Drs. Motzkin and Grnbaum's original paper was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug930.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number was not shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug931.png,"Dedication
Drs. Motzkin and Grnbaum's original paper on the Helly number for special unions was not
shown to me.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug932.png,"Dedication
Chapter II is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the first
place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug933.png,"Dedication
Chapter 2 is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the first
place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug934.png,"Dedication
Chapter 2 is dedicated to Drs. Motzkin and Grnbaum, for their work in the first place.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug935.png,"Dedication
Chapter II is dedicated to Drs. Motzkin and Grnbaum, who made this conjecture in the
beginning.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug936.png,"Dedication
I would like to express my gratitude for the aid, friendship and humor that Dr.
Bohnenblust has given me during my time as a graduate student at Caltech.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug937.png,"Dedication
I would like to express my gratitude for all the help, friendship and humor that Dr.
Bohnenblust has given me during my time as a graduate student at Caltech.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug938.png,"Dedication
I would like to express my gratitude for the aid, friendship and humor that Dr.
Bohnenblust has given to me during my time as a graduate student at Caltech.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug939.png,"Dedication
I would like to express my gratitude for all the help, friendship and humor that Dr.
Bohnenblust has given me during my time at Caltech.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug940.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug941.png,"Dedication
The permission of the copyright owner is needed for this.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug942.png,"Dedication
The permission of the copyright owner is needed to reproduce.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug943.png,"Dedication
The permission of the owner of the copyright is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug944.png,"Dedication
The permission of the copyright owner is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug945.png,"Dedication
The permission of the copyright owner is needed for this.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug946.png,"Dedication
The permission of the copyright owner is needed to reproduce.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug947.png,"Dedication
The permission of the owner of the copyright is needed for this to happen.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug948.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug949.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug950.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug951.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug952.png,"Dedication
To my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug953.png,"Dedication
I would like to express my gratitude to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug954.png,"Dedication
I want to say thank you to my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug955.png,"Dedication
I would like to thank my parents.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug956.png,"Dedication
The dedication was given to my wife, Brooke, and to my daughter, Marianna.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug957.png,"Dedication
The dedication was given to my wife, Brooke, and my daughter, Marianna.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug958.png,"Dedication
The dedication was given to my wife, Brooke, for her loving patience and to my daughter,
Marianna, for her smile.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug959.png,"Dedication
The dedication was given to my wife, Brooke, for her loving patience and to my daughter,
Marianna, for her smile that made it all worthwile.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug960.png,"Dedication
The dedication was given to my wife, Brooke, and to my daughter, Marianna.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug961.png,"Dedication
The dedication was given to my wife, Brooke, and my daughter, Marianna.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug962.png,"Dedication
The dedication was given to my wife, Brooke, for her loving patience and to my daughter,
Marianna, for her smile.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug963.png,"Dedication
The dedication was given to my wife, Brooke, for her loving patience and to my daughter,
Marianna, for her smile that made it all worthwile.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug964.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug965.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug966.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug967.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug968.png,"Dedication
Permission was granted for my parents and grandmother to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug969.png,"Dedication
Permission was granted for the reproduced to my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug970.png,"Dedication
Permission was granted to reproduce my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug971.png,"Dedication
Permission was given to reproduce my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug972.png,"Dedication
Permission was granted for my parents and grandmother to be reproduced.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug973.png,"Dedication
Permission was granted for the reproduced to my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug974.png,"Dedication
Permission was granted to reproduce my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug975.png,"Dedication
Permission was given to reproduce my parents and grandmother.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug976.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug977.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug978.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug979.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug980.png,"Dedication
The song was reproduced with permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug981.png,"Dedication
The song was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug982.png,"Dedication
The song was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug983.png,"Dedication
The song was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug984.png,"Dedication
The song was reproduced with permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug985.png,"Dedication
The song was reproduced with permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug986.png,"Dedication
The song was reproduced with the permission of the owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug987.png,"Dedication
The song was reproduced with the permission of the copyright owner.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug988.png,"Dedication
Permission is required for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug989.png,"Dedication
Permission is needed for further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug990.png,"Dedication
Permission is required for any further reproduction.
",Label-Dedication
/home/mchou001/Label-Dedication/502/aug991.png,"Dedication
Permission is not granted for further reproduction.
",Label-Dedication
